cell_id,center_lat,center_lon
210,52.102,21.062700000000007
211,52.102,21.065700000000007
212,52.102,21.068700000000007
213,52.102,21.071700000000007
214,52.102,21.074700000000007
215,52.102,21.077700000000007
216,52.102,21.080700000000007
217,52.102,21.083700000000007
218,52.102,21.086700000000008
219,52.102,21.089700000000008
220,52.102,21.092700000000008
221,52.102,21.095700000000008
222,52.102,21.098700000000008
223,52.102,21.101700000000008
224,52.102,21.10470000000001
225,52.102,21.10770000000001
226,52.102,21.11070000000001
227,52.102,21.11370000000001
228,52.102,21.11670000000001
229,52.102,21.11970000000001
230,52.102,21.12270000000001
231,52.102,21.12570000000001
232,52.102,21.12870000000001
233,52.102,21.13170000000001
234,52.102,21.13470000000001
235,52.102,21.13770000000001
236,52.102,21.14070000000001
237,52.102,21.14370000000001
238,52.102,21.14670000000001
239,52.102,21.14970000000001
240,52.102,21.15270000000001
241,52.102,21.15570000000001
242,52.102,21.15870000000001
243,52.102,21.16170000000001
244,52.102,21.16470000000001
245,52.102,21.16770000000001
246,52.102,21.17070000000001
247,52.102,21.17370000000001
248,52.102,21.17670000000001
249,52.102,21.17970000000001
250,52.102,21.18270000000001
251,52.102,21.18570000000001
252,52.102,21.18870000000001
253,52.102,21.19170000000001
254,52.102,21.19470000000001
255,52.102,21.19770000000001
256,52.102,21.200700000000012
257,52.102,21.203700000000012
258,52.102,21.206700000000012
259,52.102,21.209700000000012
260,52.102,21.212700000000012
261,52.102,21.215700000000012
262,52.102,21.218700000000013
263,52.102,21.221700000000013
264,52.102,21.224700000000013
265,52.102,21.227700000000013
266,52.102,21.230700000000013
267,52.102,21.233700000000013
268,52.102,21.236700000000013
269,52.102,21.239700000000013
270,52.102,21.242700000000013
271,52.102,21.245700000000014
272,52.102,21.248700000000014
273,52.102,21.251700000000014
274,52.102,21.254700000000014
275,52.102,21.257700000000014
276,52.102,21.260700000000014
277,52.102,21.263700000000014
278,52.102,21.266700000000014
279,52.102,21.269700000000014
280,52.105,20.8527
281,52.105,20.8557
282,52.105,20.8587
283,52.105,20.8617
284,52.105,20.8647
285,52.105,20.8677
286,52.105,20.8707
287,52.105,20.8737
288,52.105,20.8767
289,52.105,20.8797
290,52.105,20.8827
291,52.105,20.8857
292,52.105,20.8887
293,52.105,20.8917
294,52.105,20.8947
295,52.105,20.8977
296,52.105,20.9007
297,52.105,20.9037
298,52.105,20.9067
299,52.105,20.9097
300,52.105,20.9127
301,52.105,20.9157
302,52.105,20.9187
303,52.105,20.9217
304,52.105,20.9247
305,52.105,20.9277
306,52.105,20.9307
307,52.105,20.9337
308,52.105,20.936700000000002
309,52.105,20.939700000000002
310,52.105,20.942700000000002
311,52.105,20.945700000000002
312,52.105,20.948700000000002
313,52.105,20.951700000000002
314,52.105,20.954700000000003
315,52.105,20.957700000000003
316,52.105,20.960700000000003
317,52.105,20.963700000000003
318,52.105,20.966700000000003
319,52.105,20.969700000000003
320,52.105,20.972700000000003
321,52.105,20.975700000000003
322,52.105,20.978700000000003
323,52.105,20.981700000000004
324,52.105,20.984700000000004
325,52.105,20.987700000000004
326,52.105,20.990700000000004
327,52.105,20.993700000000004
328,52.105,20.996700000000004
329,52.105,20.999700000000004
330,52.105,21.002700000000004
